FHLBank,FIPSStateCode,FIPSCountyCode,Income,Purpose,Term,First,BoAge,Occup,Rate,Amount,BoCreditScore,PropType
Topeka,8,59,125500,2,180,2,38,1,0.0288,417000,4,PT07
Topeka,20,13,219509,2,180,2,68,1,0.0288,175000,5,PT01
Topeka,31,79,1245215,2,360,2,51,1,0.0338,417000,5,PT01
Topeka,40,37,35417,2,240,2,60,1,0.0338,60000,4,PT01
Topeka,40,109,96160,1,360,2,27,1,0.0375,237500,5,PT01
Topeka,40,143,53881,2,240,2,42,1,0.035,89000,2,PT01
Topeka,20,5,64396,1,180,2,46,1,0.03,113600,5,PT01
Topeka,40,143,90950,1,360,2,25,1,0.0325,155200,5,PT01
Topeka,20,173,144744,2,360,2,48,1,0.0325,352000,4,PT01
Topeka,29,47,70680,2,360,2,28,1,0.0325,104730,4,PT01
Topeka,40,131,28080,1,360,2,32,1,0.035,104900,4,PT01
Topeka,31,111,175000,2,240,2,35,1,0.0325,213300,5,PT01
Topeka,8,1,138801,2,360,2,54,1,0.0338,296000,4,PT01
Topeka,20,29,120456,2,360,2,38,1,0.035,400000,5,PT01
Topeka,20,131,32115,1,360,2,56,1,0.0363,120000,4,PT01
Topeka,8,1,62364,2,360,2,41,1,0.0338,190000,4,PT01
Topeka,20,173,141374,2,360,2,32,1,0.0338,207500,5,PT01
Topeka,20,139,46405,2,240,2,47,1,0.0313,80000,5,PT01
Topeka,40,151,95034,2,360,2,35,1,0.0375,214800,4,PT01
Topeka,8,31,42434,2,360,2,70,1,0.035,129500,5,PT01
Topeka,8,35,77796,2,360,2,53,1,0.0325,287833,9,PT01
Topeka,31,55,79788,2,360,2,76,1,0.0363,195400,4,PT01
Topeka,20,205,293919,2,180,2,51,1,0.0325,205000,5,PT01
Topeka,19,193,44792,1,180,2,53,1,0.03,51750,3,PT01
Topeka,46,127,167661,2,240,2,41,1,0.0313,229000,5,PT01
Topeka,40,131,65655,2,240,2,80,1,0.03,223000,5,PT07
Topeka,40,97,80975,1,360,2,72,1,0.0363,139000,5,PT01
Topeka,40,109,139842,1,360,2,43,1,0.0363,237500,5,PT01
Topeka,40,143,79034,2,360,2,56,1,0.0363,175000,5,PT01
Topeka,40,51,226246,2,360,2,55,1,0.0363,254300,4,PT01
Topeka,40,37,110004,2,360,2,34,1,0.0363,224000,5,PT01
Topeka,40,109,67305,1,360,2,39,1,0.0363,127400,4,PT01
Topeka,40,79,94539,1,360,2,67,1,0.0363,79900,5,PT01
Topeka,8,123,114955,2,360,2,53,1,0.0338,166000,5,PT01
Topeka,40,109,97833,2,360,2,66,1,0.0363,115000,5,PT01
Topeka,40,125,51542,1,360,2,27,1,0.0363,184300,5,PT01
Topeka,40,51,102191,1,360,2,58,1,0.0363,180000,3,PT01
Topeka,40,51,81415,1,360,2,81,1,0.0363,109250,5,PT01
Topeka,40,143,70137,1,360,2,34,1,0.0338,138000,5,PT01
Topeka,31,109,161225,2,360,2,99,1,0.035,303200,4,PT07
Topeka,31,1,76014,2,240,2,43,1,0.0363,69600,2,PT01
Topeka,20,173,84963,1,360,2,39,1,0.0338,264000,4,PT01
Topeka,20,197,220000,1,240,2,47,2,0.0313,229500,5,PT01
Topeka,20,45,71562,1,180,2,59,1,0.0288,139200,5,PT07
Topeka,31,185,133851,2,360,2,99,1,0.035,320000,5,PT01
Topeka,31,39,60174,1,360,1,23,1,0.035,240562,3,PT01
Topeka,20,37,33305,1,360,2,99,1,0.04,76000,4,PT01
Topeka,31,79,86000,1,360,2,43,1,0.0325,196886,3,PT01
Topeka,31,19,106699,1,360,1,51,1,0.035,266240,2,PT01
Topeka,31,81,72626,1,360,1,74,1,0.0338,230000,5,PT01
Topeka,20,173,104304,1,360,2,33,1,0.0338,363755,5,PT01
Topeka,31,161,150133,2,240,2,31,1,0.0325,150000,4,PT01
Topeka,20,177,192518,1,359,2,33,1,0.0338,263400,5,PT01
Topeka,20,27,64674,1,360,1,99,1,0.04,49100,2,PT01
Topeka,19,193,80052,1,360,2,44,1,0.035,115000,3,PT01
Topeka,31,19,90000,1,360,2,48,1,0.035,248000,5,PT01
Topeka,20,91,91992,1,360,2,27,1,0.0338,182400,5,PT01
Topeka,20,27,138605,1,180,2,99,1,0.03,187000,4,PT01
Topeka,20,173,275000,2,180,2,57,1,0.0288,300000,5,PT01
Topeka,8,85,52416,2,360,2,59,1,0.035,110000,5,PT01
Topeka,20,15,75629,2,360,2,50,1,0.0338,148000,5,PT01
Topeka,20,177,259851,1,360,2,44,1,0.0338,202500,4,PT01
Topeka,20,125,119912,1,180,2,48,1,0.03,110000,5,PT01
Topeka,20,131,100333,1,180,2,24,1,0.0338,59500,4,PT01
Topeka,20,169,41316,2,120,2,71,1,0.0288,37603,5,PT01
Topeka,20,113,69000,2,360,2,45,1,0.035,127800,5,PT01
Topeka,20,113,46876,1,360,1,34,1,0.0338,79750,5,PT01
Topeka,20,173,122029,2,360,2,31,1,0.0338,230000,5,PT01
Topeka,20,113,82666,2,360,2,68,1,0.0338,223450,5,PT11
Topeka,31,27,47440,2,240,2,44,1,0.0338,54000,4,PT01
Topeka,20,61,95674,2,240,2,45,1,0.0313,150000,5,PT01
Topeka,20,133,78366,1,360,1,25,1,0.035,60325,3,PT01
Topeka,20,173,54033,2,180,2,66,1,0.0288,98000,5,PT01
Topeka,20,173,142384,2,360,2,62,1,0.0338,269025,5,PT01
Topeka,31,67,102886,2,180,2,60,1,0.03,135000,5,PT01
Topeka,20,169,27300,2,360,2,79,1,0.0338,85400,5,PT01
Topeka,8,69,65000,2,360,2,33,1,0.035,215000,4,PT01
Topeka,20,15,41600,1,360,1,22,1,0.035,71800,4,PT01
Topeka,20,169,131175,1,240,2,48,1,0.0313,200000,2,PT01
Topeka,40,143,132120,2,180,2,29,1,0.03,137300,5,PT07
Topeka,8,87,45095,1,360,2,27,1,0.035,84000,3,PT01
Topeka,20,79,63908,2,240,2,65,1,0.0325,94000,3,PT01
Topeka,40,145,31179,2,360,2,44,1,0.0338,150000,4,PT01
Topeka,31,55,151440,2,180,2,35,1,0.0288,186849,5,PT01
Topeka,29,95,51250,1,360,2,65,1,0.0338,89600,5,PT01
Topeka,12,21,412396,2,360,2,40,2,0.035,340000,4,PT01
Topeka,20,57,125774,1,360,2,33,1,0.0338,220000,5,PT01
Topeka,20,169,44554,2,360,2,47,1,0.035,72800,5,PT01
Topeka,40,143,59724,2,360,2,26,1,0.0338,220900,4,PT07
Topeka,31,31,99044,1,360,1,29,1,0.0375,100000,5,PT01
Topeka,20,173,138660,2,180,2,39,1,0.0275,132800,5,PT01
Topeka,19,147,92800,2,180,2,34,1,0.0288,105000,5,PT01
Topeka,20,37,49815,2,180,2,61,1,0.0313,103200,4,PT01
Topeka,20,133,73476,2,360,2,41,1,0.035,152000,4,PT01
Topeka,20,125,133637,2,180,2,45,1,0.0313,100000,5,PT01
Topeka,20,79,166000,1,360,2,32,1,0.0338,165000,2,PT01
Topeka,31,19,118682,2,360,2,34,1,0.0338,310000,5,PT01
Topeka,40,151,130391,1,240,1,26,1,0.0325,88000,5,PT01
Topeka,20,35,88000,1,180,2,56,1,0.0288,160000,4,PT01
Topeka,27,3,127326,2,360,2,33,1,0.035,275000,5,PT01
Topeka,20,15,149120,2,360,2,55,1,0.0338,332000,5,PT07
Topeka,20,171,44709,1,180,2,66,1,0.0288,50000,4,PT01
Topeka,31,143,60381,1,360,1,22,1,0.0325,85600,4,PT01
Topeka,29,29,287408,1,180,2,72,2,0.0288,385200,5,PT01
Topeka,31,155,36837,1,360,1,36,1,0.035,103030,4,PT01
Topeka,36,11,48941,2,360,2,27,1,0.04,125500,5,PT01
Topeka,20,91,72851,2,360,2,44,1,0.0338,149600,4,PT01
Topeka,20,15,425836,2,180,2,47,1,0.0288,417000,2,PT01
Topeka,20,173,48780,2,360,2,58,1,0.035,148000,5,PT01
Topeka,31,119,60505,1,360,1,30,1,0.0375,60000,4,PT01
Topeka,20,173,174183,1,360,2,31,1,0.035,192850,5,PT07
Topeka,20,85,45000,1,360,2,30,1,0.0413,45000,5,PT01
Topeka,31,43,108636,2,360,2,50,1,0.0363,63000,3,PT01
Topeka,20,139,35568,2,180,2,52,1,0.0288,47500,5,PT01
Topeka,31,19,42340,2,360,2,99,1,0.0363,152000,4,PT01
Topeka,20,177,99694,2,180,2,49,1,0.0288,165000,5,PT01
Topeka,20,79,99702,1,360,2,28,1,0.0325,163115,4,PT01
Topeka,40,139,27872,2,360,2,25,1,0.0425,74000,2,PT01
Topeka,40,19,176539,2,360,2,51,1,0.0425,221000,3,PT01
Topeka,40,143,29952,1,360,1,40,1,0.0425,57000,3,PT01
Topeka,40,143,112716,2,360,2,50,1,0.0425,240400,3,PT01
Topeka,8,87,63437,1,360,2,58,1,0.035,132000,4,PT01
Topeka,40,145,123200,1,360,2,35,1,0.0413,294500,2,PT01
Topeka,40,19,50045,2,360,2,38,1,0.0413,86000,2,PT01
Topeka,40,27,49929,2,360,2,53,1,0.0363,263000,4,PT01
Topeka,20,125,24696,1,360,2,65,1,0.0325,35920,5,PT01
Topeka,40,123,73908,2,360,2,76,1,0.0363,180900,5,PT01
Topeka,20,173,142000,1,360,2,29,1,0.0338,289150,5,PT01
Topeka,40,123,102012,2,240,2,44,1,0.0325,180200,4,PT01
Topeka,31,119,127392,2,240,2,35,1,0.0325,195000,5,PT01
Topeka,20,177,182328,2,360,2,59,1,0.0338,244000,5,PT01
Topeka,31,139,91019,2,180,2,51,1,0.0288,125000,5,PT01
Topeka,31,11,68148,2,360,2,34,1,0.035,260000,5,PT01
Topeka,40,143,136060,2,360,2,46,1,0.0338,280000,5,PT01
Topeka,40,131,24676,1,360,2,62,1,0.0338,70000,5,PT01
Topeka,40,37,36396,1,360,2,27,1,0.035,97000,4,PT01
Topeka,40,27,163194,1,360,2,42,1,0.0338,150000,4,PT01
Topeka,8,31,106596,2,360,2,77,1,0.035,98000,5,PT11
Topeka,40,47,43472,1,360,2,33,1,0.0338,103198,5,PT01
Topeka,40,17,96262,1,360,2,45,1,0.0338,120000,4,PT01
Topeka,31,47,58070,1,360,2,32,1,0.035,163200,5,PT01
Topeka,20,51,138036,2,360,2,39,1,0.0325,390700,5,PT01
Topeka,31,43,78238,1,348,1,31,1,0.035,117000,3,PT01
Topeka,20,173,89004,2,360,2,47,1,0.0338,200900,5,PT01
Topeka,20,161,131000,1,360,2,39,1,0.0338,300000,5,PT01
Topeka,20,139,62175,2,120,2,47,1,0.0288,46000,5,PT01
Topeka,31,19,105000,2,360,2,45,1,0.0338,190000,5,PT01
Topeka,20,173,104964,2,360,2,35,1,0.0338,252000,5,PT07
Topeka,20,149,135925,2,360,2,48,1,0.0338,280000,5,PT01
Topeka,31,1,98700,2,240,2,58,1,0.0325,103500,5,PT01
Topeka,8,87,153589,2,240,2,99,1,0.0338,258500,4,PT01
Topeka,20,149,80000,1,360,2,28,1,0.0325,215600,5,PT01
Topeka,20,45,90852,2,360,2,45,1,0.035,81500,5,PT01
Topeka,20,149,54516,1,360,1,27,1,0.0338,124000,5,PT01
Topeka,19,155,73319,2,107,2,66,1,0.0338,117700,5,PT01
Topeka,8,7,112704,2,240,2,41,1,0.0325,348000,4,PT01
Topeka,20,103,150667,2,360,2,46,1,0.035,185600,5,PT01
Topeka,20,79,65775,2,360,2,99,1,0.0325,136000,5,PT07
Topeka,20,79,63627,2,180,2,99,1,0.0275,69600,4,PT01
Topeka,20,149,70000,1,180,2,48,1,0.03,90000,5,PT01
Topeka,31,155,42000,2,360,2,35,1,0.0325,102000,5,PT01
Topeka,40,143,70000,1,360,2,57,1,0.0338,124000,5,PT07
Topeka,20,13,111971,2,180,2,56,1,0.035,65000,5,PT01
Topeka,31,55,54288,2,360,2,47,1,0.0338,134336,4,PT01
Topeka,20,181,77548,2,240,2,63,1,0.0313,90000,2,PT01
Topeka,27,53,303732,2,180,2,44,1,0.0288,360000,5,PT01
Topeka,31,97,87331,2,360,2,49,1,0.0338,240000,5,PT01
Topeka,20,35,167237,2,360,2,53,1,0.0363,168000,4,PT01
Topeka,20,79,51958,1,360,1,99,1,0.0325,80750,5,PT01
Topeka,40,143,68630,2,180,2,55,1,0.0338,94400,3,PT01
Topeka,31,55,75167,2,360,2,29,1,0.0338,184000,4,PT01
Topeka,40,143,80000,2,240,2,33,1,0.0325,217800,5,PT07
Topeka,29,95,39600,1,360,1,32,1,0.0325,108875,5,PT01
Topeka,31,153,79456,1,360,2,99,1,0.035,153000,4,PT01
Topeka,48,99,101019,2,360,2,44,1,0.0375,294000,3,PT01
Topeka,40,143,48042,1,180,2,38,1,0.0325,88000,3,PT01
Topeka,40,143,31393,2,240,2,66,1,0.035,85000,2,PT01
Topeka,40,143,50330,1,240,2,31,1,0.035,75800,4,PT01
Topeka,40,143,108761,2,240,2,30,1,0.035,268500,5,PT01
Topeka,8,87,43388,2,360,2,32,1,0.035,95000,5,PT01
Topeka,20,167,71344,1,360,1,31,1,0.0388,61010,4,PT01
Topeka,20,155,68809,2,180,2,54,1,0.0288,105000,4,PT01
Topeka,29,37,499169,1,180,2,54,2,0.0288,329500,5,PT01
Topeka,8,41,181584,2,360,2,99,1,0.035,409600,5,PT01
Topeka,20,113,175502,1,360,2,45,1,0.0363,342000,3,PT01
Topeka,31,67,94862,2,360,2,99,1,0.035,145000,5,PT01
Topeka,31,109,151686,2,180,2,99,1,0.0288,320000,5,PT01
Topeka,20,45,109436,1,360,2,31,1,0.035,142400,4,PT01
Topeka,20,29,76359,2,360,2,33,1,0.035,315000,4,PT01
Topeka,8,39,120888,2,360,2,99,1,0.0338,345000,5,PT01
Topeka,20,155,52416,2,360,2,36,1,0.0325,115000,5,PT01
Topeka,20,103,34740,2,360,2,55,1,0.0338,137500,4,PT01
Topeka,20,45,82800,2,360,2,46,1,0.0363,115500,4,PT01
Topeka,8,123,156913,1,360,2,66,1,0.035,106000,5,PT01
Topeka,31,111,60000,1,360,2,49,1,0.0338,119000,4,PT01
Topeka,20,173,61200,2,360,2,33,1,0.0338,200000,5,PT01
Topeka,20,111,64917,1,360,2,48,1,0.035,64000,5,PT01
Topeka,20,35,71490,2,240,2,32,1,0.0338,104000,5,PT01
Topeka,31,55,41403,1,360,1,28,1,0.035,120000,3,PT01
Topeka,20,15,119089,1,360,2,38,1,0.0338,230800,5,PT07
Topeka,20,3,27948,2,360,2,26,1,0.035,112300,5,PT01
Topeka,31,167,35234,2,180,2,33,1,0.0288,88500,5,PT01
Topeka,20,117,119208,2,180,2,34,1,0.0275,116000,5,PT01
Topeka,20,15,48595,1,360,2,72,1,0.0325,49400,4,PT01
Topeka,20,169,120663,1,355,2,62,1,0.0325,133600,5,PT01
Topeka,20,15,88008,1,360,2,58,1,0.0338,256000,5,PT07
Topeka,20,45,87506,1,360,2,45,1,0.0338,237400,5,PT01
Topeka,8,101,107552,1,360,2,54,1,0.0363,248900,5,PT01
Topeka,8,117,129456,1,360,2,45,2,0.035,318400,5,PT11
Topeka,8,13,134000,1,360,2,48,1,0.0363,324282,5,PT07
Topeka,8,59,101523,1,360,2,29,1,0.0388,342000,3,PT01
Topeka,8,41,128309,2,180,2,52,1,0.03,95000,5,PT01
Topeka,8,101,104540,2,360,2,46,1,0.0425,223200,3,PT01
Topeka,8,3,90000,1,360,2,54,2,0.035,124000,5,PT01
Topeka,31,59,149094,2,360,2,49,1,0.0325,242000,5,PT01
Topeka,8,5,128376,1,360,2,32,1,0.0338,417000,5,PT01
Topeka,8,5,48000,2,360,2,29,1,0.035,185000,5,PT07
Topeka,20,51,40560,1,360,1,99,1,0.0325,120000,5,PT01
Topeka,20,147,112896,2,240,2,30,1,0.0388,243085,5,PT01
Topeka,20,149,118963,1,360,2,36,1,0.0338,216315,3,PT01
Topeka,8,37,152436,2,180,2,55,2,0.03,112000,5,PT01
Topeka,40,143,102891,1,180,2,63,1,0.0288,239000,4,PT01
Topeka,20,91,117100,2,360,2,29,1,0.0388,111200,4,PT01
Topeka,31,119,112800,2,180,2,36,1,0.0288,100000,5,PT01
Topeka,20,91,104268,2,240,2,61,1,0.0325,225836,4,PT01
Topeka,8,1,268509,1,360,2,75,1,0.0338,225000,5,PT07
Topeka,20,3,168000,1,360,2,29,1,0.035,270400,5,PT01
Topeka,40,143,58740,1,360,2,27,1,0.0338,185400,4,PT07
Topeka,20,173,64368,1,240,1,23,1,0.0325,110400,9,PT01
Topeka,20,91,80520,2,300,2,32,1,0.0375,273132,4,PT07
Topeka,20,85,145232,2,180,2,99,1,0.0313,99000,5,PT01
Topeka,20,149,131772,1,360,2,48,1,0.0325,281775,5,PT01
Topeka,20,79,68231,2,180,2,41,1,0.0288,105600,4,PT01
Topeka,20,149,110796,2,180,2,36,1,0.0288,231500,5,PT01
Topeka,31,111,35000,1,360,1,30,1,0.0338,76000,5,PT01
Topeka,20,173,301668,2,180,2,51,1,0.0288,211200,5,PT01
Topeka,31,153,60000,1,360,2,36,1,0.0338,132000,3,PT01
Topeka,20,59,73840,2,240,2,27,1,0.0325,93000,4,PT01
Topeka,29,49,127470,2,360,2,66,1,0.0338,183000,5,PT01
Topeka,8,5,280504,2,180,2,69,1,0.0275,417000,5,PT01
Topeka,20,45,55818,1,360,2,50,1,0.0338,167200,4,PT01
Topeka,31,155,57845,2,360,2,65,1,0.035,147000,4,PT01
Topeka,31,55,285000,2,360,2,41,1,0.035,318100,5,PT01
Topeka,29,95,61360,2,180,2,99,1,0.0288,114000,5,PT01
Topeka,20,193,111518,1,360,1,25,1,0.0338,60000,4,PT01
Topeka,20,163,105408,2,240,2,55,1,0.03,120000,4,PT01
Topeka,20,133,55734,2,360,2,45,1,0.04,105236,5,PT01
Topeka,20,149,141720,2,360,2,39,1,0.0338,348800,4,PT01
Topeka,20,193,148829,2,360,2,49,1,0.0338,176000,4,PT01
Topeka,40,115,92487,2,180,2,45,1,0.0288,140000,5,PT01
Topeka,20,149,40000,2,240,2,24,1,0.0313,86000,4,PT01
Topeka,20,35,30974,2,180,2,59,1,0.0325,60000,4,PT01
Topeka,20,113,50000,1,180,1,57,1,0.0313,52800,5,PT01
Topeka,31,155,75996,2,360,2,36,1,0.0325,305000,5,PT01
Topeka,20,125,47730,1,180,2,52,1,0.0288,50000,5,PT01
Topeka,20,205,52189,1,360,2,70,1,0.035,186816,4,PT01
Topeka,20,79,89771,2,360,2,48,1,0.0325,98365,4,PT01
Topeka,40,97,69603,2,180,2,58,1,0.0288,98000,5,PT01
Topeka,20,173,156998,1,240,2,35,1,0.0313,220400,5,PT01
Topeka,31,17,60408,2,360,2,33,1,0.0388,105500,5,PT01
Topeka,20,85,67236,2,360,2,45,1,0.0325,120000,5,PT01
Topeka,20,173,235402,1,240,2,47,1,0.0313,360000,5,PT01
Topeka,20,79,86684,2,360,2,64,1,0.0325,134400,5,PT01
Topeka,20,51,71001,1,360,2,31,1,0.0325,241700,5,PT01
Topeka,20,163,85896,1,180,1,29,1,0.0288,160000,2,PT01
Topeka,20,41,26919,1,360,1,23,1,0.04,55454,4,PT01
Topeka,40,109,148126,2,240,2,74,1,0.0338,301000,5,PT07
Topeka,20,113,98666,1,360,2,24,1,0.0338,206000,4,PT01
Topeka,40,109,180126,2,360,2,35,1,0.035,390000,5,PT07
Topeka,31,55,65000,1,240,1,33,1,0.0325,126800,5,PT01
Topeka,31,109,74174,2,180,2,61,1,0.0375,109900,4,PT01
Topeka,40,109,184896,2,360,2,55,1,0.035,148000,4,PT01
Topeka,20,173,84996,1,360,1,28,1,0.0338,248500,5,PT01
Topeka,40,125,78064,2,360,2,65,1,0.035,159200,5,PT01
Topeka,20,155,156395,1,360,2,33,1,0.0363,312550,4,PT01
Topeka,19,155,28434,2,180,2,53,1,0.0375,58400,5,PT01
Topeka,40,27,73465,1,360,1,30,1,0.0388,279200,2,PT01
Topeka,31,153,389369,2,348,2,40,1,0.035,368000,5,PT07
Topeka,8,67,38842,2,360,2,78,1,0.0325,150000,5,PT07
Topeka,31,157,71487,2,360,2,55,1,0.0375,138750,5,PT01
Topeka,8,59,215650,1,360,2,31,1,0.0363,417000,5,PT07
Topeka,8,59,187500,1,360,2,29,1,0.0363,458850,5,PT01
Topeka,8,59,176730,2,360,2,27,1,0.035,400000,4,PT07
Topeka,8,31,111288,2,360,2,42,1,0.0363,251000,4,PT01
Topeka,8,59,242460,1,360,2,39,1,0.035,458850,5,PT07
Topeka,8,31,79224,2,180,2,56,1,0.03,149439,5,PT01
Topeka,8,75,116220,2,240,2,58,1,0.0388,90500,4,PT01
Topeka,31,55,215366,2,360,2,36,1,0.035,417000,4,PT01
Topeka,20,45,95784,2,360,2,54,1,0.0325,216000,4,PT01
Topeka,20,149,106236,2,360,2,52,1,0.0325,114000,5,PT01
Topeka,31,55,140000,1,360,2,99,1,0.035,276172,5,PT01
Topeka,40,41,103489,1,360,2,70,2,0.0338,100000,5,PT11
Topeka,8,35,96019,2,360,2,46,1,0.0375,315000,5,PT07
Topeka,31,55,78804,1,360,2,42,1,0.0325,207200,4,PT01
Topeka,8,5,36024,2,360,2,69,1,0.0363,170000,2,PT01
Topeka,8,123,47093,2,360,2,56,1,0.0375,140000,5,PT01
Topeka,8,123,74976,2,360,2,29,1,0.0388,216000,4,PT07
Topeka,8,59,125676,2,360,2,34,1,0.035,207000,5,PT01
Topeka,8,59,43692,2,360,2,63,1,0.0375,100000,4,PT11
Topeka,20,155,44829,2,180,2,35,1,0.0288,76000,5,PT01
Topeka,20,99,85984,2,180,2,69,1,0.0288,87150,5,PT01
Topeka,20,55,266500,1,360,2,40,1,0.035,294500,2,PT01
Topeka,8,1,104012,2,360,2,41,1,0.0363,285500,5,PT01
Topeka,40,35,75805,2,360,2,38,1,0.0338,154400,5,PT01
Topeka,8,59,66393,1,360,1,30,1,0.035,120000,5,PT11
Topeka,20,169,118407,1,180,2,56,1,0.0288,135000,5,PT01
Topeka,20,169,126347,1,240,2,45,1,0.0338,118400,3,PT01
Topeka,31,55,74160,1,360,1,40,1,0.0338,269563,3,PT01
Topeka,20,91,155605,2,240,2,34,1,0.03,241000,5,PT07
Topeka,40,143,111020,1,360,2,68,1,0.035,123920,5,PT07
Topeka,20,35,283991,2,180,2,60,1,0.0288,200000,5,PT01
Topeka,31,55,48152,2,348,2,53,1,0.0375,134000,5,PT01
Topeka,20,177,181348,2,180,2,60,1,0.0275,225000,3,PT01
Topeka,8,87,116701,2,240,2,65,1,0.0338,180000,3,PT01
Topeka,31,79,87816,2,240,2,59,1,0.0338,157600,5,PT01
Topeka,31,55,144000,1,360,2,99,1,0.0325,295000,4,PT01
Topeka,31,185,40306,1,360,2,99,2,0.0375,51825,4,PT01
Topeka,20,15,44720,1,360,2,99,1,0.035,47000,5,PT01
Topeka,31,17,166549,1,360,2,57,1,0.0388,168800,5,PT01
Topeka,31,55,67040,1,360,1,34,1,0.0413,154850,3,PT01
Topeka,31,141,300000,2,360,2,32,1,0.0338,331000,5,PT01
Topeka,20,149,87312,2,180,2,34,1,0.0275,133375,5,PT01
Topeka,31,55,264972,2,240,2,47,2,0.0325,337000,5,PT01
Topeka,31,55,37296,2,360,2,99,1,0.0338,110904,4,PT01
Topeka,8,41,85779,2,240,2,99,1,0.0313,408000,5,PT07
Topeka,29,145,100523,1,360,2,28,1,0.0363,131200,4,PT01
Topeka,19,155,97492,2,240,2,44,1,0.0325,192000,5,PT01
Topeka,20,131,113672,2,360,2,36,1,0.035,170100,4,PT01
Topeka,35,49,323844,1,180,2,60,1,0.0288,417000,5,PT01
Topeka,8,85,163114,2,360,2,48,1,0.0338,417000,4,PT01
Topeka,20,35,36754,1,360,1,25,1,0.035,64800,4,PT01
Topeka,40,131,88192,1,360,1,29,1,0.04,150000,3,PT01
Topeka,40,113,93927,2,360,2,54,1,0.0338,192000,5,PT01
Topeka,40,143,51171,1,360,2,42,1,0.0338,118750,5,PT01
Topeka,40,143,108946,2,360,2,66,1,0.035,135000,5,PT01
Topeka,31,119,84639,1,360,2,72,1,0.035,110000,5,PT01
Topeka,40,109,119167,1,360,2,29,1,0.035,242925,4,PT01
Topeka,20,59,22212,1,360,2,64,1,0.035,80655,4,PT01
Topeka,40,109,84022,2,360,2,63,1,0.0363,80000,5,PT01
Topeka,40,143,68000,2,360,2,43,1,0.0363,235000,5,PT01
Topeka,40,17,124650,2,360,2,34,1,0.0363,172400,4,PT01
Topeka,20,177,121701,1,360,2,35,1,0.0363,160200,4,PT01
Topeka,40,27,29971,1,360,2,40,1,0.0363,112000,2,PT01
Topeka,40,125,79587,1,360,2,74,1,0.0363,161405,5,PT01
Topeka,40,27,92150,2,360,2,37,1,0.0363,104000,4,PT01
Topeka,40,143,80924,1,360,2,48,1,0.0363,196000,3,PT01
Topeka,40,109,61339,2,360,2,31,1,0.0363,155000,4,PT01
Topeka,8,85,77084,2,180,2,57,1,0.0288,148000,5,PT01
Topeka,8,35,37898,2,360,2,49,1,0.0363,92100,3,PT11
Topeka,8,5,58332,2,360,2,37,1,0.0388,170000,4,PT07
Topeka,8,14,130000,2,360,2,42,1,0.04,260600,4,PT01
Topeka,8,117,52104,2,360,2,40,1,0.0375,130500,4,PT11
Topeka,40,143,112427,2,180,2,57,1,0.03,120000,5,PT07
Topeka,29,61,77160,2,360,2,70,2,0.0325,392500,5,PT01
Topeka,20,193,59829,2,360,2,67,1,0.0338,75000,5,PT01
Topeka,20,125,160000,1,360,2,46,1,0.0375,90250,3,PT01
Topeka,31,155,106434,2,180,2,47,1,0.0313,73000,5,PT01
Topeka,20,91,66378,1,360,2,60,1,0.0325,198000,5,PT01
Topeka,31,155,87256,2,240,2,33,1,0.0325,187800,5,PT01
Topeka,20,53,47920,2,180,2,99,1,0.03,73500,4,PT01
Topeka,20,143,89313,2,180,2,55,1,0.035,49600,3,PT01
Topeka,8,87,95580,2,180,2,39,1,0.0313,210000,5,PT01
Topeka,31,119,77728,2,360,2,45,1,0.0338,171500,4,PT01
Topeka,40,53,137250,2,360,2,58,1,0.035,240000,5,PT01
Topeka,20,193,23958,2,180,2,28,1,0.0275,50000,3,PT01
Topeka,20,205,113435,4,360,2,54,1,0.0338,248000,5,PT01
Topeka,20,113,90880,2,180,2,51,1,0.0288,73000,5,PT01
Topeka,20,87,79162,1,360,1,32,1,0.0338,123300,4,PT01
Topeka,20,35,98719,1,360,2,78,1,0.0363,125000,5,PT01
Topeka,40,93,108012,2,360,2,35,1,0.0338,325000,5,PT01
Topeka,20,151,104500,1,360,2,61,2,0.0338,81000,5,PT01
Topeka,31,45,92544,2,240,2,33,1,0.035,176000,5,PT01
Topeka,20,91,92144,2,240,2,36,1,0.0313,121100,4,PT01
Topeka,31,119,84067,2,180,2,59,1,0.0325,133000,4,PT01
Topeka,40,151,34887,2,240,2,64,1,0.0325,70000,5,PT01
Topeka,56,21,30721,2,360,2,54,1,0.0363,131800,2,PT01
Topeka,8,69,50083,2,360,2,32,1,0.0338,280000,4,PT01
Topeka,8,7,83772,2,360,2,69,2,0.0338,400000,5,PT07
Topeka,31,109,57387,2,240,2,99,1,0.0313,142000,5,PT01
Topeka,20,149,145332,2,360,2,39,1,0.0325,237000,5,PT01
Topeka,20,173,90862,2,360,2,39,1,0.0338,196800,5,PT01
Topeka,20,103,141050,2,180,2,60,1,0.0288,160000,5,PT01
Topeka,20,35,66300,2,180,2,48,1,0.03,87000,5,PT01
Topeka,8,109,108011,1,360,2,48,2,0.035,108000,5,PT01
Topeka,20,79,101220,1,240,2,99,1,0.0313,144000,4,PT01
Topeka,20,177,34424,2,359,2,36,1,0.0363,94000,5,PT01
Topeka,20,45,92975,2,180,2,99,1,0.0288,260000,5,PT01
Topeka,9,13,147697,2,360,2,34,1,0.0338,240000,4,PT01
Topeka,20,173,45663,2,360,2,46,1,0.0338,177600,4,PT01
