FHLBank,FIPSStateCode,Income,Purpose,Term,First,BoAge,Rate,BoCreditScore,Amount
126808,53906,106747,2,240,2,99,0.0338,5,229000
126808,63909,134187,2,180,2,54,0.03,5,200000
126808,48568,35629,2,360,2,99,0.0375,5,109000
126808,53906,132570,1,360,2,47,0.035,4,220000
126808,53906,58532,2,360,2,99,0.0388,5,98000
126808,48568,119793,2,180,2,59,0.03,5,193500
126808,48568,109791,1,180,2,99,0.0325,5,125000
126808,53906,98874,2,240,2,39,0.0325,4,145642
126808,54996,55640,2,180,2,37,0.0375,3,51000
126808,48568,96900,2,180,2,44,0.03,5,131500
126808,53906,56119,1,360,2,73,0.0363,4,152000
126808,53906,49650,2,360,2,39,0.0363,2,118400
126808,54996,106284,1,360,2,28,0.0363,5,265500
126808,54996,166880,2,180,2,33,0.0288,5,340000
126808,53906,71088,2,360,2,48,0.0363,4,210200
126808,54996,91005,1,180,2,54,0.03,5,100000
126808,54996,87087,1,360,2,32,0.0375,5,151960
126808,54996,157112,2,240,2,41,0.0325,5,211000
126808,53906,54000,1,360,2,34,0.0375,4,79000
126808,53906,108887,1,360,2,36,0.0363,5,204400
126808,53906,114833,1,240,2,99,0.0338,5,197000
126808,54996,105667,2,360,2,99,0.0388,4,254800
126808,63909,208875,1,360,2,72,0.0388,5,458850
126808,48568,35104,2,360,2,75,0.0388,5,160000
126808,63909,144900,1,360,2,44,0.0413,3,384000
126808,63909,198000,2,360,2,44,0.0388,5,458850
126808,63909,35219,1,240,2,70,0.0338,5,150000
126808,63909,344768,1,360,2,37,0.0388,5,458850
126808,63909,117660,2,360,2,46,0.04,4,196000
126808,63909,43292,1,360,2,33,0.04,4,240000
126808,63909,134820,1,360,2,38,0.04,5,379920
126808,53906,154341,2,360,2,46,0.0363,4,327000
126808,48568,78552,1,360,2,42,0.0375,3,242500
126808,53906,38510,1,360,1,99,0.035,5,88000
126808,55653,113800,1,360,2,99,0.035,4,141840
126808,54996,59684,1,360,2,99,0.0388,3,112000
126808,48568,143900,2,360,2,31,0.0375,4,190000
126808,53906,100800,2,360,2,42,0.0363,3,380000
126808,54996,54392,1,360,1,39,0.035,4,147096
126808,54996,46497,1,360,1,21,0.035,3,153174
126808,53906,41829,1,360,1,30,0.035,2,97206
126808,53906,65468,1,360,1,35,0.0363,3,122637
126808,54996,107692,1,360,2,54,0.035,2,171478
126808,54996,23698,1,360,1,32,0.035,3,108032
126808,53906,88679,2,180,2,99,0.0338,5,70000
126808,54736,17088,1,360,1,20,0.0413,3,61182
126808,48568,117097,1,360,2,99,0.0375,4,176480
126808,48568,58402,1,360,2,99,0.0375,5,151050
126808,48568,121239,2,180,2,99,0.03,5,265000
126808,63909,49443,2,360,2,57,0.0388,2,123100
126808,48568,159510,1,360,2,99,0.0363,4,296235
126808,63909,102500,2,360,2,54,0.0368,3,164800
126808,63909,96696,2,360,2,58,0.0388,5,262400
126808,54996,103064,2,180,2,40,0.0325,4,175000
126808,48568,23088,2,360,2,37,0.0388,5,78140
126808,63909,84502,1,360,1,37,0.04,5,192000
126808,54996,59617,1,360,2,99,0.04,4,180000
126808,63909,79654,2,360,2,44,0.035,4,316000
126808,53906,160812,2,240,2,47,0.0375,3,237725
126808,63909,786564,2,180,2,45,0.0288,4,417000
126808,63909,62940,2,360,2,35,0.0413,3,160838
126808,53906,49111,1,360,2,27,0.035,4,125400
126808,53906,92516,2,180,2,32,0.0325,3,124400
126808,53906,96600,2,180,2,99,0.0325,5,97750
126808,53906,32880,1,360,2,34,0.0413,2,82262
126808,48568,114641,1,360,2,38,0.04,5,90000
126808,53906,88009,2,300,2,45,0.0375,3,132000
126808,53906,66653,1,360,2,46,0.04,3,70951
126808,53906,81094,1,180,2,61,0.0288,5,145600
126808,53906,39072,1,360,1,27,0.0363,4,57100
126808,53906,139824,2,360,2,33,0.035,5,360000
126808,53906,217430,2,300,2,58,0.0375,5,125000
126808,54996,60972,2,360,2,99,0.0375,5,193000
126808,50238,442800,2,180,2,43,0.0325,4,194700
126808,53906,50256,1,360,1,49,0.0325,4,189012
126808,53906,92597,2,360,2,31,0.0375,3,79000
126808,53906,45948,2,360,2,34,0.0363,4,169000
126808,53906,77700,1,360,1,60,0.0338,3,311500
126808,53906,31922,1,360,1,29,0.0338,2,100000
126808,53906,35660,1,360,1,29,0.0375,5,54340
126808,54996,47000,1,360,1,27,0.0363,5,85500
126808,53906,137811,1,360,2,62,0.035,3,258760
126808,53906,150416,1,360,2,38,0.035,5,225000
126808,53906,54309,1,360,2,56,0.0363,4,184500
126808,48568,126000,2,240,2,59,0.0363,4,216000
126808,53906,164424,1,360,2,36,0.035,5,394250
126808,54996,91265,2,360,2,59,0.0375,4,248000
126808,53906,50700,2,180,2,42,0.03,5,49000
126808,54996,100880,2,360,2,38,0.0363,5,115000
126808,53906,212442,2,240,2,61,0.0325,4,241200
126808,54996,137818,2,180,2,64,0.0313,5,112000
126808,63909,102887,2,360,2,34,0.035,4,297000
126808,54996,51780,2,360,2,44,0.0375,5,220400
126808,48568,130878,1,180,2,34,0.03,4,279300
126808,53906,88545,1,360,1,26,0.035,4,147700
126808,48568,356358,2,360,2,55,0.0363,5,238400
126808,54996,88935,1,360,2,99,0.0363,4,94400
126808,54996,124057,1,360,2,31,0.0338,5,278800
126808,53906,43857,2,360,2,61,0.0363,4,128000
126808,63909,88869,2,360,2,44,0.035,5,166000
126808,54996,52000,2,360,2,41,0.0388,4,116800
126808,53906,90000,1,360,1,36,0.0363,1,172271
126808,53906,130008,1,360,2,99,0.035,5,302000
126808,53906,33732,1,360,2,26,0.035,4,63750
126808,48568,50960,2,180,2,99,0.0338,4,60000
126808,48568,41753,2,180,2,99,0.0338,5,70000
126808,48568,50717,2,360,2,50,0.0363,5,160000
126808,53906,38401,2,360,2,63,0.035,5,85000
126808,48568,63522,1,360,2,99,0.0375,3,184000
126808,53906,64000,1,180,1,24,0.0288,4,144400
126808,48568,70608,1,360,2,99,0.0375,2,265590
126808,54996,38792,2,180,2,29,0.0313,3,82000
126808,48568,66470,1,360,2,99,0.0363,3,143360
126808,53906,42118,2,180,2,45,0.0313,3,82000
126808,53906,61984,1,360,2,73,0.0363,5,152000
126808,54996,69250,1,180,1,99,0.0375,4,28800
126808,48568,53805,2,360,2,33,0.0388,4,106400
126808,53906,107696,2,120,2,55,0.0325,5,95000
126808,53906,131708,2,240,2,50,0.0325,5,225500
126808,53906,93883,1,360,2,26,0.0363,5,189000
126808,54996,29619,1,360,2,47,0.0363,5,121220
126808,53906,82997,1,360,2,37,0.0363,5,176000
126808,53906,56461,2,240,2,99,0.0388,4,150000
126808,53906,111853,2,360,2,32,0.035,5,320000
126808,53906,78960,2,240,2,40,0.0325,5,134000
126808,53906,293760,1,360,2,35,0.035,4,170000
126808,53906,69864,2,360,2,99,0.035,4,158800
126808,53906,54252,1,360,1,25,0.0363,4,113525
126808,53906,111456,1,360,2,39,0.0413,2,234000
126808,53906,134753,2,360,2,26,0.035,4,242250
126808,53906,50994,1,360,1,99,0.0425,3,83290
126808,53906,25632,1,360,1,28,0.04,3,78090
126808,53906,140546,1,360,2,49,0.035,3,252000
126808,54996,341407,2,180,2,44,0.03,5,417000
126808,48568,116957,1,360,2,60,0.0363,3,200000
126808,53906,44508,2,360,2,51,0.0375,3,132000
126808,48568,35273,1,360,2,99,0.0375,5,125875
126808,54996,75432,2,240,2,71,0.0338,3,300000
126808,53906,68547,1,360,2,30,0.035,4,97755
126808,63909,69980,2,360,2,77,0.0363,5,110800
126808,63909,92688,2,180,2,62,0.0313,5,75000
126808,53906,54080,2,360,2,29,0.0363,5,146400
126808,53906,124806,1,360,2,54,0.035,5,116850
126808,54996,269664,1,360,2,50,0.0363,4,200000
126808,53906,60408,1,360,2,25,0.0363,4,220000
126808,54996,62424,1,360,1,99,0.0375,3,85000
126808,48568,133557,2,180,2,52,0.0325,5,138600
126808,54996,48000,1,360,1,23,0.035,2,73624
126808,54996,28530,1,360,1,73,0.035,3,53470
126808,53906,83496,2,360,2,66,0.0363,4,158000
126808,53906,38322,2,180,2,51,0.0288,3,56000
126808,54996,55376,2,240,2,99,0.0338,4,116500
126808,54996,48693,1,360,1,99,0.0363,5,68343
126808,53906,171826,2,360,2,48,0.0363,5,262000
126808,53906,140442,2,360,2,36,0.0363,5,175000
126808,53906,27514,1,360,2,22,0.0363,4,102000
126808,53906,52382,1,360,2,30,0.035,3,98188
126808,48568,67906,2,360,2,99,0.0388,2,150500
126808,48568,77459,1,360,2,39,0.0363,5,304000
126808,54996,362003,1,360,2,54,0.035,5,417000
126808,53906,29120,2,120,2,56,0.03,3,29600
126808,63909,27924,2,240,2,59,0.0375,4,47000
126808,63909,42532,2,240,2,52,0.0363,5,166900
126808,63909,102595,2,240,2,35,0.0325,3,154800
126808,53906,29952,1,360,2,69,0.0375,5,96720
126808,63909,154704,2,360,2,39,0.0388,5,417000
126808,51492,31188,1,360,1,46,0.0363,4,124642
126808,53906,46944,1,360,1,26,0.035,4,80000
126808,48568,124800,2,180,2,55,0.0338,5,101000
126808,54996,32568,1,348,1,23,0.035,3,96300
126808,53906,84789,1,360,2,99,0.0325,5,139035
126808,53906,124606,1,360,2,38,0.0363,4,268000
126808,54996,45000,2,348,2,40,0.04,5,84000
126808,48568,114858,2,360,2,99,0.0388,5,126000
126808,54996,93115,1,360,2,58,0.0325,5,92000
126808,54996,33155,1,348,2,32,0.04,4,76800
126808,48568,123318,1,360,2,99,0.0375,5,179700
126808,48568,25818,2,240,2,99,0.0363,4,75600
126808,48568,70082,1,360,2,99,0.0375,4,127530
126808,53906,116059,2,240,2,62,0.0338,5,132000
126808,48568,45000,2,360,2,99,0.0363,3,207000
126808,48568,149699,2,120,2,99,0.0325,5,147000
126808,53906,79753,1,360,2,63,0.0363,3,123500
126808,48568,77685,1,360,2,99,0.0388,2,169575
126808,63909,67808,1,360,2,35,0.0375,5,216000
126808,48568,29872,2,180,2,99,0.0338,5,28000
126808,54996,97316,2,180,2,99,0.035,2,94999
126808,53906,52000,1,360,1,24,0.0338,4,136800
126808,53906,43950,2,360,2,37,0.0388,3,95800
126808,63909,87874,1,360,1,40,0.0363,4,144000
126808,54996,156520,2,360,2,52,0.035,5,170000
126808,53906,184175,1,360,2,35,0.0363,4,280000
126808,54996,63684,1,240,1,30,0.0325,5,88000
126808,53906,36565,2,240,2,47,0.0338,4,73000
126808,54996,238575,2,360,2,32,0.0363,4,388500
126808,59588,98157,1,360,1,27,0.0363,5,188000
126808,48568,85777,2,300,2,43,0.0375,5,127000
126808,54996,117905,1,360,2,38,0.0363,5,218500
126808,53906,71741,2,180,2,99,0.0288,4,112000
126808,53906,127658,2,360,2,46,0.0363,3,226000
126808,54736,59136,1,348,2,32,0.0338,3,85000
126808,54148,85297,2,240,2,34,0.0338,5,155000
126808,53906,105063,1,360,2,99,0.035,5,256500
126808,53906,57325,2,360,2,55,0.0388,5,65000
126808,53906,138774,2,300,2,43,0.04,5,204079
126808,54996,67413,1,360,2,99,0.0363,5,168800
126808,53906,38976,1,360,1,99,0.0363,5,132000
126808,54736,53040,1,360,1,99,0.0375,4,95500
126808,53906,54984,1,360,1,33,0.0375,4,106875
126808,53906,94805,1,360,2,99,0.035,4,195000
126808,53906,45653,2,180,2,99,0.0338,4,55000
126808,48568,64270,2,240,2,43,0.0325,5,85000
126808,53906,87435,2,360,2,67,0.0338,5,298000
126808,53906,154435,1,360,2,63,0.0338,3,256405
126808,53017,90745,2,180,2,41,0.0288,4,295000
126808,53906,65817,1,360,2,30,0.035,5,172000
126808,54996,57262,2,360,2,99,0.035,4,160000
126808,53906,115718,1,360,2,34,0.0375,5,261250
126808,53906,99600,1,360,2,99,0.0325,5,103500
126808,53906,32500,1,180,2,23,0.0338,3,45200
126808,54996,77418,1,360,2,44,0.0363,5,254000
126808,63909,92304,2,360,2,65,0.0375,5,300000
126808,53906,30160,2,240,2,44,0.035,5,83000
126808,53906,90496,1,240,2,63,0.0325,5,50000
126808,53906,49608,1,360,2,61,0.0363,5,90000
126808,54996,117446,1,240,2,52,0.0338,4,192000
126808,53906,94352,1,120,2,69,0.0375,5,50000
126808,54996,74688,2,240,2,58,0.035,5,332800
126808,53906,108593,2,180,2,36,0.0288,2,161000
126808,54996,982289,2,240,2,40,0.035,5,417000
126808,53906,48673,2,360,2,99,0.0325,5,70000
126808,54996,88634,1,180,1,54,0.0325,4,56000
126808,53906,98089,1,360,2,28,0.035,5,167500
126808,48568,62005,1,360,2,99,0.0375,4,180000
126808,63909,40000,1,360,1,23,0.0338,4,121600
126808,48568,130134,2,360,2,99,0.0375,4,270000
126808,63909,87106,1,360,1,29,0.0338,5,241775
126808,54996,30792,2,180,2,58,0.03,2,65517
126808,54996,55488,2,240,2,58,0.0325,4,71000
126808,54996,113535,1,360,2,32,0.0363,5,169920
126808,53906,299998,1,360,2,42,0.0363,5,218000
126808,53906,55120,2,360,2,55,0.0363,5,88050
126808,53906,31491,1,360,2,60,0.0363,5,69000
126808,53906,126335,1,360,1,26,0.0338,4,226575
126808,53906,89517,1,180,2,32,0.0288,5,228000
126808,54996,34937,1,360,1,29,0.0363,3,67095
126808,54996,104136,2,360,2,99,0.0388,4,253600
126808,53906,80000,2,180,2,33,0.0288,4,116000
126808,53906,63110,1,360,2,56,0.035,5,112000
126808,53906,167507,2,180,2,32,0.03,5,227200
126808,53906,99348,1,360,2,42,0.0338,5,140000
126808,53906,326964,1,359,2,58,0.035,5,417000
126808,53906,66250,1,180,2,35,0.0288,4,207000
126808,53906,59162,2,180,2,62,0.03,5,116000
126808,53906,60000,1,360,2,99,0.0363,5,136000
126808,53906,115000,1,360,2,99,0.035,5,180000
126808,53906,64529,2,300,2,53,0.0388,5,105000
126808,63488,48854,2,360,2,74,0.0375,4,181400
126808,53906,272000,2,180,2,46,0.0288,5,338000
126808,53906,82344,2,180,2,55,0.03,5,64560
126808,53906,70395,1,360,1,28,0.04,3,210714
126808,53906,334596,1,180,2,47,0.0288,4,255000
126808,53906,65703,1,360,2,28,0.04,5,123393
126808,48568,187623,1,180,2,64,0.03,5,182400
126808,54996,80028,2,180,2,76,0.03,5,100000
126808,54736,104974,1,360,2,99,0.0375,5,165000
126808,54996,100230,1,180,2,56,0.0313,5,57000
126808,54996,57700,2,240,2,41,0.0338,5,166300
126808,53906,62539,1,360,2,53,0.0338,4,80750
126808,53906,48480,2,360,2,53,0.0363,5,65600
126808,53906,29120,1,360,1,31,0.0363,4,63550
126808,54996,33807,1,360,2,50,0.0388,4,91800
126808,54996,83388,1,360,2,99,0.0363,5,417000
126808,63909,157590,2,360,2,35,0.0338,5,169000
126808,63909,72624,2,360,2,48,0.0375,5,400900
126808,54996,60000,1,360,2,30,0.0363,4,138400
126808,53906,155400,1,180,2,24,0.0275,3,129200
126808,54996,153653,2,240,2,46,0.0338,5,321000
126808,54996,135449,2,360,2,36,0.0363,4,112000
126808,54996,40000,1,360,1,23,0.0363,4,108800
126808,48568,272439,1,240,2,45,0.0325,4,325000
126808,53906,101116,2,240,2,69,0.0338,5,308000
126808,54996,137821,2,240,2,38,0.0338,5,260000
126808,48568,68002,1,240,2,56,0.0325,5,125000
126808,54996,145271,2,348,2,46,0.0363,5,368000
126808,48568,126000,1,360,2,55,0.0363,4,323000
126808,53906,64454,2,180,2,54,0.0338,5,76500
126808,55653,173940,2,360,2,60,0.0375,5,325425
126808,63909,28260,1,360,1,22,0.0425,3,89450
126808,53906,87881,1,360,1,29,0.0325,5,173375
126808,48568,55655,2,180,2,33,0.0288,3,144000
126808,53906,117000,2,240,2,36,0.0338,5,293000
126808,63909,250316,1,360,2,36,0.0375,4,458850
126808,54996,76200,1,180,2,99,0.0313,5,136923
126808,53906,118661,1,240,2,53,0.0338,5,200000
126808,63909,193384,2,360,2,55,0.0375,5,295000
126808,53906,82396,2,360,2,39,0.035,4,62400
126808,53906,62639,1,360,2,63,0.0388,5,60000
126808,53906,103999,1,180,2,39,0.0288,4,68000
126808,53906,115294,2,180,2,99,0.0338,5,87200
126808,53906,131774,2,240,2,38,0.0325,5,237750
126808,53906,93683,1,360,2,54,0.035,5,154850
126808,53906,57474,2,360,2,61,0.0375,5,90000
126808,54996,102290,2,240,2,57,0.0338,4,150400
126808,54996,18675,2,240,2,57,0.0338,5,47000
126808,48568,35064,1,360,1,32,0.0363,5,108300
126808,53906,96810,2,240,2,47,0.0325,5,163000
126808,53906,58450,2,360,2,60,0.035,5,90000
126808,53906,65187,2,360,2,61,0.0338,5,140000
126808,53906,109844,1,360,2,68,0.0363,5,250000
126808,53906,58822,1,180,2,99,0.0288,5,99000
126808,54996,73757,2,180,2,45,0.03,5,72000
126808,53906,71947,2,180,2,31,0.0288,5,89500
126808,53906,25644,2,360,2,79,0.0363,4,45000
126808,53906,58733,1,360,1,44,0.0363,5,111400
126808,48568,47500,1,360,2,25,0.0375,4,117900
126808,48568,79395,1,360,2,99,0.0375,3,194650
126808,54996,39520,2,180,2,46,0.0313,4,100000
126808,54996,33864,2,360,2,99,0.035,5,105000
126808,54996,121400,2,240,2,40,0.0325,5,181000
126808,53906,50000,1,360,1,26,0.0363,5,164000
126808,48568,65000,1,360,2,99,0.0375,4,109575
126808,53906,208013,2,360,2,99,0.0363,4,340000
126808,53906,84003,1,360,2,35,0.0363,5,136800
126808,48568,63600,2,360,2,45,0.0375,4,150000
126808,48568,138719,2,180,2,99,0.0338,4,175000
126808,63909,121819,2,180,2,52,0.0288,5,120000
126808,54996,129472,1,360,2,44,0.035,2,220433
126808,54996,83474,1,360,2,39,0.035,4,140415
126808,53906,61339,1,360,1,41,0.035,3,157102
126808,54996,119979,2,360,2,36,0.0338,5,241000
126808,53906,47484,1,360,2,38,0.035,5,127546
126808,48568,69720,2,360,2,48,0.0375,3,148000
126808,48568,52500,1,180,2,99,0.0325,5,143200
126808,48568,114893,1,360,2,34,0.0375,4,156750
126808,48568,36372,1,360,2,33,0.035,3,54500
126808,54736,104331,1,180,1,36,0.0288,5,304000
126808,53017,162264,1,360,2,48,0.0338,5,60000
126808,53906,84504,1,360,2,25,0.0325,5,183350
126808,63909,132770,2,360,2,36,0.035,4,330000
126808,53906,174769,2,180,2,52,0.0288,4,90000
126808,53906,201824,1,360,1,38,0.0363,4,206400
126808,48568,32760,2,360,2,53,0.0388,4,89000
126808,53906,88400,2,360,2,34,0.0338,5,235000
126808,48568,57276,1,360,2,56,0.0375,5,99500
126808,48568,67129,2,240,2,51,0.0338,4,119200
126808,53906,154091,1,360,2,33,0.0363,5,277681
126808,48568,38500,1,360,1,35,0.035,5,104500
126808,53906,84705,2,180,2,41,0.0313,4,167500
126808,53906,45903,2,180,2,99,0.0363,3,37400
126808,48568,66729,2,240,2,99,0.0338,5,115000
126808,48568,61912,2,180,2,99,0.03,5,140000
126808,48568,193200,2,360,2,99,0.0375,3,172000
126808,63909,37432,1,360,1,45,0.04,3,122365
126808,48568,167572,1,360,2,99,0.035,3,300000
126808,48568,73179,1,360,2,99,0.0425,5,69200
126808,48568,273641,1,360,2,44,0.0363,3,288800
126808,53906,61800,2,180,2,41,0.0313,5,105000
126808,53906,81162,1,240,2,30,0.035,4,180500
126808,53906,55038,1,360,1,30,0.04,2,164421
126808,63909,137025,2,360,2,42,0.0338,5,390000
126808,53906,182894,1,360,2,56,0.0338,5,292500
126808,63909,46572,1,360,2,55,0.0363,4,146250
126808,54996,409233,2,180,2,77,0.0288,5,412150
126808,54996,76713,2,180,2,48,0.0375,3,60000
126808,54996,96840,2,348,2,60,0.0375,2,216200
126808,53906,114082,2,240,2,54,0.0338,4,251000
126808,54996,41600,2,180,2,27,0.0288,5,100500
126808,54996,37881,1,360,1,24,0.0375,4,100771
126808,53906,82797,2,180,2,29,0.03,5,84800
126808,53906,46530,2,360,2,99,0.0413,3,34400
126808,54996,80678,2,360,2,62,0.0338,4,135000
126808,53906,103279,2,240,2,54,0.035,5,168900
126808,48568,124294,2,120,2,50,0.03,4,155000
126808,53906,55994,2,240,2,37,0.0325,5,142000
126808,53906,85950,2,360,2,50,0.0388,2,156000
126808,54996,61516,2,180,2,64,0.0288,5,110000
126808,53906,250596,2,360,2,34,0.0325,5,400000
126808,53906,167388,2,240,2,34,0.035,5,224800
126808,54996,47210,1,360,1,31,0.0363,5,135375
126808,53906,25272,2,240,2,99,0.0375,5,60700
126808,54996,164290,1,360,1,99,0.035,5,148750
126808,48568,62712,2,360,2,99,0.0375,5,140000
126808,54996,80116,2,180,2,59,0.0313,5,120000
126808,54996,179599,2,180,2,99,0.0288,5,100000
126808,48568,66002,2,360,2,99,0.0375,3,128000
126808,53906,104016,2,180,2,99,0.0325,5,116700
126808,48568,28925,1,240,1,22,0.0338,4,110400
126808,63909,36643,2,240,2,50,0.0375,4,110000
126808,54996,107496,2,180,2,46,0.0288,4,104000
126808,53906,159828,1,360,2,46,0.0363,5,298940
126808,63909,49632,2,360,2,40,0.0388,5,214752
126808,53906,91969,2,360,2,45,0.0325,5,185000
126808,53906,87443,2,360,2,60,0.0338,5,236500
126808,54736,123732,1,360,2,44,0.0338,5,250000
126808,54996,125238,1,360,2,99,0.035,5,212000
126808,53906,60000,1,360,2,28,0.035,4,119200
126808,53906,45012,1,360,2,20,0.035,4,120000
126808,53906,176796,1,360,2,44,0.035,5,130000
126808,63909,149781,1,360,2,37,0.0325,5,244000
126808,53906,96960,2,360,2,34,0.035,4,236550
126808,48568,42792,1,360,2,43,0.035,4,143920
126808,54996,28000,1,360,1,21,0.035,3,67249
126808,48568,88631,2,360,2,61,0.0363,4,130000
126808,48568,83133,1,360,2,63,0.035,5,166500
126808,53906,188975,2,180,2,43,0.0288,5,176000
126808,53906,58153,2,360,2,61,0.0338,2,80000
126808,54996,48006,2,180,2,33,0.0313,3,68000
126808,63909,39146,2,120,2,57,0.0288,5,60000
126808,54996,84367,2,360,2,32,0.035,5,185000
126808,54996,40040,1,120,2,59,0.0375,5,24000
126808,63909,40852,2,360,2,64,0.0338,4,185000
126808,53906,137886,2,180,2,36,0.0288,4,299200
126808,53906,761750,2,240,2,99,0.0325,5,122000
126808,54996,89088,2,360,2,99,0.0363,5,102400
126808,54996,86730,2,360,2,38,0.035,5,78400
126808,53906,58255,1,360,2,45,0.035,5,158000
126808,53906,107664,1,240,2,29,0.0325,5,224800
126808,53906,90330,1,360,2,56,0.0375,5,417000
126808,63909,76000,1,360,1,24,0.0375,5,96000
126808,53906,189937,2,360,2,67,0.0325,5,175000
126808,53906,45032,1,360,2,37,0.0388,5,114750
126808,53906,64717,2,240,2,37,0.035,4,116000
126808,60214,91357,2,360,2,34,0.0363,3,119550
126808,55653,186000,2,240,2,36,0.0338,5,216500
126808,48568,79848,1,360,2,99,0.035,4,270000
126808,48568,84950,2,360,2,99,0.0363,4,183200
126808,48568,159842,2,180,2,99,0.035,5,195500
126808,54736,29844,2,180,2,28,0.0288,4,25000
126808,53906,82980,1,360,2,30,0.035,3,227525
126808,54996,83023,1,360,2,30,0.035,5,134300
126808,54996,122953,2,360,2,99,0.0375,4,170000
126808,47238,89271,2,240,2,99,0.0338,5,213000
126808,48568,127858,1,180,2,38,0.0288,5,130000
126808,53906,77607,2,360,2,42,0.035,5,185000
126808,54996,95704,2,180,2,40,0.0313,5,139500
126808,53906,128494,1,360,2,43,0.0338,5,160000
126808,63909,51934,2,360,2,67,0.035,5,155150
126808,54996,117144,2,240,2,48,0.0325,5,242089
126808,53906,52500,1,360,2,62,0.035,5,107760
126808,54996,41600,2,240,2,99,0.0325,5,85942
126808,53906,490475,2,180,2,60,0.03,5,279000
126808,53906,159790,2,360,2,70,0.035,5,352000
126808,53906,73219,2,360,2,38,0.0325,3,138500
126808,53906,39413,2,180,2,63,0.0288,5,32000
126808,53906,368905,2,180,2,39,0.03,5,262500
126808,53906,118879,2,180,2,49,0.0288,4,133600
126808,48568,108684,2,360,2,38,0.0375,3,231000
126808,53906,33479,1,360,1,21,0.0388,3,42529
126808,63909,171520,1,360,2,62,0.0338,4,259920
126808,53906,41600,1,360,2,33,0.0363,5,142400
126808,50238,160012,2,180,2,67,0.03,5,300000
126808,54996,81000,1,360,2,56,0.0363,5,104000
126808,54736,130416,2,180,2,41,0.0288,5,155000
126808,48568,125164,2,360,2,42,0.0375,4,136600
126808,53906,98666,2,360,2,24,0.035,3,107750
126808,54996,88982,2,180,2,30,0.0363,3,123200
126808,54996,97531,2,360,2,47,0.035,5,128000
126808,50238,145043,1,360,2,26,0.0338,5,180000
126808,53906,65413,2,360,2,77,0.035,4,110400
126808,50238,137904,1,360,1,44,0.0363,5,201200
126808,54996,309681,2,324,2,63,0.035,5,396950
